file_path,caption
train/Y0UN02RkbG_U.npy,A cat is meowing
train/Y0ULj6G4TMXU.npy,There is a male adult speaking then artillery is launched
train/Y-pdmLg5FbQY.npy,A dog is barking
train/Y-pe3220aP0A.npy,Busy road and gunshot
train/Y-pciI3N-fi0.npy,The water hits the door as the car door opens
train/Y-pcoDyofmLo.npy,Small helicopter flying
train/Y0xtTBHty1II.npy,A young dog is whimpering
train/Y-pccx5WlYTs.npy,Little girls voice over the sound of a car and horse hooves clopping
train/Y0xrYpzSnsBA.npy,An adult female speaks and something clicks
train/Y-paBeCeK0Ic.npy,Sound of small engine cranking up
train/YihB9qvxktNU.npy,A hum of all kinds of sounds like bats flying and then a wind sound blows hard
train/Y0xvxX-4U1_M.npy,Female speaking in front of crowd
train/Y0xtXIxoHDgk.npy,A sneeze followed by a woman talking
train/YihSS0YKeafc.npy,Two men talking and laughing as a vehicle revs and accelerates at a slow rate
train/Y-pfi8fpf44g.npy,A woman giving a speech
train/Y-pghNO7CTW4.npy,A man talks about a strategy for increasing productivity as a frag is heard
train/YCRX05O4fe74.npy,"A person talks nearby as a saw cuts an object in the background, and then a saw cuts an object more loudly"
train/Y4hdb002iJBM.npy,An adult female is speaking
train/Y4hetPzNuN5k.npy,"Vehicle traffic roar is present, an adult male and adult female are speaking, and a pretend bark occurs"
train/Y4hJC1fH4aIw.npy,A horse is trotting
train/Y4hJW4Yry_R4.npy,"A man speaks, leaves rustle in the distance"
train/Y4hMbW4_utKE.npy,"An adult female speaks, and whistling occurs"
train/Y4hUysAJFmf8.npy,Water flows in a stream and an animal bleats
train/Y4hWUgaKsgIo.npy,"A man speaks, some plastic crinkles"
train/Y4hai8G68k50.npy,Cat meowing followed by women speaking and laughing
train/Y4hbD4KeaO_I.npy,"A woman laughs, yells to someone else, while dogs bark"
train/Ya6Yltl1nVPk.npy,Person talking while cooking with sizzling noises
train/YG-jsAK9ITwM.npy,"Waves are crashing, water is splashing, and thumps and crackling occur"
train/YG-liW4Aly0g.npy,A motorcycles' engine is drowned by loud gusts of wind
train/YbFvCRagDwag.npy,Racing vehicles race by loudly
train/YG-ntGfRVl2c.npy,A single tap followed by a woman speaking and laughing and a man speaks followed by a woman speaking
train/Yjus-md3JDko.npy,A man speaking as gear cranks followed by squeaking while muffled water sprays
train/YIADbYuioZ9s.npy,Loud rainstorm with thunder in the background
train/YTi3wsf3_B_I.npy,A man talks while a drill machine works
train/YbG1Q9xs8q5M.npy,An aircraft engine operating followed by a propeller engine starting
train/YTht9xW3w1K4.npy,A man speaks in the distance as birds chirp faintly far away
train/YRGg7zKHvE5w.npy,An engine revving up
train/YThcey1PGlY4.npy,Rustling and birds chirping
train/YRGhZJnRUWac.npy,"A man speaks nearby, during which fireworks explode in the distance rapidly"
train/YQY4htE6295g.npy,Stomping occurs and someone chokes
train/YbG1M2tqygjU.npy,Teenagers talking and laughing
train/YEzhZ1bdxNvY.npy,Water flowing while man is talking and woman is talking
train/YEzenKEe9yNY.npy,A long whoosh followed by speech and another whoosh
train/YEzgJeCF95P4.npy,A large bell rings
train/YD3bP0tkAVtI.npy,A grinder runs and grinds an object
train/YibbWAFfoHyM.npy,A siren whales loudly and passes by
train/YJRNmoaNy1ao.npy,Man speaking while horse clip-clops
train/YD3eTCr_KzBk.npy,A soft bang is followed by clip clop and deep breathing
train/YlLFxWD7Yri8.npy,Kids and adults talk all at the same time loudly
train/YQh5Uv3J6n2g.npy,'A beep sounds some times followed by an explosion and gun shots
train/YlL2f9UqitjA.npy,High powered engines revving as they idle
train/YlL-ojSxhenQ.npy,Sheep repeatedly bleats and many people speak
train/YD3fBPNH0Lgo.npy,Spraying and two men speaking
train/YugNsACGfWxo.npy,Vehicle idling man laughing and speaking
train/YQh7aQ9PXNy8.npy,Several men speaking followed by a duck quack
train/Y0htnd-3P2Ho.npy,People singing with a vehicle passing in the background
train/YQh6UZbnQabo.npy,A pig oinks and a woman speaks
train/Y1jSVmStHSWE.npy,Engine running continuously
train/Y5S8tp0Q-UW8.npy,"A person speaking, another snoring"
train/Y1jJHRyBmDqE.npy,Clinking and clanking followed by a powerful tool vibrating
train/Y1jKgEZ4nZ3Y.npy,Horn honking followed by engine running
train/Y1jEt2wEAu5A.npy,A duck quacks a single time
train/Y1jG6PqwLmzw.npy,A vehicle is speeding by followed by a splash
train/Y1jMy66wr7Ao.npy,An electronic buzzing in the background while a woman speaks
train/Y1jQK5MzZVwQ.npy,Muffled distant speech and barking
train/Y1jLHhYBhYR4.npy,A motor revving loudly in a strong wind
train/Y1jLU6lA5j8U.npy,An adult male is speaking and a dog is barking and panting
train/YQhAgTe4pqBA.npy,"Roadway noise, person talking and a bang"
train/YQY7b9WDqH5M.npy,A motorcycle revs while driving
train/Y6aojT1gZfJM.npy,People speak as pigeons coo and flap their wings
train/Y6an_n_vg1VU.npy,Something goes ticktock repeatedly
train/Y6atqeYc3TK8.npy,"Strong air pressure of something being blown out, sprayed and compressed"
train/Y6as1WsGWH94.npy,Bus engine idling
train/Y6avBNJhz_-A.npy,A man is talking and birds are chirping
train/Y6azXOhK_qcQ.npy,People splashing in a pool and talking
train/YEKegMctj50s.npy,Consistent gunshots and banging
train/Y6b5hX7IxuH0.npy,"Water is running, splashing and gurgling, and an adult female is speaking"
train/Y6b5BkFujqMo.npy,"A vehicle moves and a pneumatic sound, like a bus door opening"
train/YcZfuBCVV6n8.npy,Silverware clinking and man speaking
train/Y1d7qB0ONX7Y.npy,A small group of male and female people talk loudly
train/Y1d8QbR6fTQE.npy,Women speaking continuously
train/Y1d8iPXgwhpw.npy,A baby and a woman laughs
train/Y1dCpoy0NNjo.npy,A whining motor is running and air is being sucked in
train/Y1dCpvR1Xx_w.npy,Water faintly running
train/Y1dE7wdJs_QU.npy,"An adult male is speaking, knocking and hissing occur, and the male speaks again"
train/Y1dGmguC1hJk.npy,Jet engine in the distance
train/Y1dITXFR_uhk.npy,A drill is constantly drilling
train/Y1dJZw12Z0WA.npy,Dog barking continuously
train/Yfybh4G3WHYM.npy,Paper crinkles nearby several times as a person speaks
train/YHrgxLyGE-l0.npy,Something is continuously beeping while a man talks
train/YHrl2mJCX5Iw.npy,Slow typing followed by faster typing
train/YHrn4zt6JxxY.npy,Someone whistles and a person talks in the background
train/YRmUK3MOnw-k.npy,A car accelerating past with squealing tires
train/Y6gl_D7zYRIU.npy,People speaking followed by a motor running and splashing water
train/YDHTK5dEP9q4.npy,A crowd of people talking in the background and steam hissing
train/YDHa45SVYhlA.npy,A crowd applauding and a man speaking over a microphone
train/Y6goK0XQpOl8.npy,A cat meows and a person speaks
train/Y4kS3ja4wGEY.npy,"Engine noise, vibration rumbling"
train/YN329QqmGYUA.npy,Whirring sound with a mooing sound and a person talking
train/YN2zO62qt938.npy,Typing on a keyboard is occurring
train/Y6gjEfKUINHo.npy,A man speaks followed by footsteps and gunshots
train/YSGCizQlUYzs.npy,The chugging of a train engine and a train whistle sounds
train/Y4kRDE90UGRg.npy,"Booming winds, splashing water"
train/Yp-9QgQI8VIo.npy,A speedboat is racing through the water
train/Y4kQtOchmM_Y.npy,"As rain falls, birds chirp and a vehicle approaches"
train/YEbU0HIsGzRg.npy,A pig grunts followed by a woman laughing
train/YiG7bjP-4yYM.npy,Horses neigh and clop their hooves as the wind blows and a woman speaks
train/YEbGFDuSVhFI.npy,A machine is emitting a loud steam with hissing sound along with low speech in the background
train/Y6gcv1n8k4hw.npy,A person speaks as others talk in the background
train/YEb98F1R3yjA.npy,People laughing loudly
train/Y4kNaIofHv7g.npy,"Humming of a distant engine, closing of a door, a man speaks"
train/Yy8I-gVNMHHw.npy,Male voices on mic and pigeons cooing
train/Y1Jxod4NrFCk.npy,Man and women speaking followed by laughter and applause and more speaking
train/Yy8KsHOGcnKk.npy,A bird whistling in the distance followed by a person whistling nearby
train/Yy8SQjy2Unpo.npy,Rustling while wind blows hard and birds chirp in the background
train/Y4kMg6-ASjMw.npy,A ticking noise and a man talking
train/Yy8WEkH1-l3k.npy,Wind blows and water splashes
train/Y6yR-ZAi9Kw0.npy,Insects buzz and something creeks
train/Yy8ZoKo0qy0c.npy,A baby cries and fusses
train/Y6gbLFPKcV4A.npy,A man speaks as a toilet flushes and another man speaks
train/Y1Jy5xVno6Qg.npy,A man talks in a low voice
train/YiFzveAbtEUQ.npy,A man and a kid talk while several people talk far away
train/Y5_7Qh_hiR9k.npy,An engine revving up and then down to an idle
train/Y6yPWzk2sLKw.npy,A child is speaking and manipulating paper
train/YuJapG2-Nzwg.npy,A baby is crying with some television background noise
train/Y1K3mHT1WcVM.npy,Man speaking foreign language people shout in background followed by gunshot pops and loud taps
train/Y0E1wdBrK_5U.npy,A race car loudly passing by
train/Y0E54ik_vxRc.npy,Child crying with man and woman speaking in the foreground
train/Y0E0oqSk8_v8.npy,The sound of Velcro rustling followed briefly by a man talking
train/Y0EAua92-Ejc.npy,Child talking and an audience of children responding
train/Y0EBkkTB7GxA.npy,Adult male making a speech
train/Y0E6Uaq_e6OA.npy,A cat meows and a man talks
train/Y0E9LAPdM4sk.npy,The wind is blowing and a dog barks
train/Y0EC1AFxXbo4.npy,The sound of water and background wind with a person's voice from the water.
train/Y0ECPfLPh1-s.npy,"Adult males are speaking, a beeping sound is heard, and a small vehicle engine is running"
train/YN1HW3yNEBYY.npy,Some horses neigh and move
train/YN1FfeWJR-1M.npy,"A variety of frogs call outdoors, while several bird species vocalize nearby"
train/YmMwsPbV2bY4.npy,"A motorcycle engine starts and then idles, followed by speech in the distance"
train/YmNGLRoOWvuY.npy,A woman speaks electronically
train/Y0ci6Xyw7f1w.npy,A child speaking
train/Y0chB45b6tpI.npy,A man is speaking
train/Y0ckHpW1Godk.npy,"Car engine passing, clattering"
train/Y0ciASEdWOuA.npy,Burping sounds with voices talking in the background
train/Y0clzYUEHNtw.npy,Vehicle engines and female vocals
train/Y0clbkP3S6xY.npy,"Steam train whistle blowing, hissing"
train/Y0cpgNgmNRIA.npy,Jet engine flying
train/Y0cnz5UnKhVQ.npy,Emergency beeping and a man speaking followed by water running from a faucet
train/Y0cxjMNEbkOo.npy,An adult female is speaking and a sizzling sound occurs
train/Yn8M-NLcgqZI.npy,Plastic crinkling then sand pouring as a man is speaking followed by a pot rustling and a man speaking again
train/YCy4W3GGFuHg.npy,A man is talking fast with puffs of breath into a microphone occasionally
train/Yn8Dyb3FJhks.npy,A person speaks as multiple dogs bark and a door opens
train/YTMMYdyKVWOM.npy,Ducks are quacking
train/YTMGP6nQMXYg.npy,White noise and distant speech followed by an engine chugging
train/YQnzP6257MOY.npy,People talking and laughing then pig snorting
train/YQHDahxso3Pw.npy,A man speaking and sheep crying
train/Yr7k-lg6vrvc.npy,Muffled thunder roaring as wind blows into a microphone
train/YQGxVj542aBc.npy,Vibrations of a power tool with a man speaking
train/YdCAVAG_POO8.npy,A woman speaks followed by some banging and clanking
train/YEB-k3E2IOko.npy,Children laugh and scream while wind blows
train/Ydz8ocLvZbww.npy,"A surface is being sanded smoothly, then a grown man speaks a calm, short phrase"
train/YTMDtT6c532g.npy,A baby cries as a man and a woman talks
train/Ydz6h_woJZ-o.npy,A man speaks over a microphone followed by a crowd cheering
train/Ydz4pSPxSZXg.npy,Short sequences of bleeping noises
train/YTM6pQE_lZfw.npy,A toilet is flushed
train/YdzLnIMGVpx4.npy,A sheep bleats and someone breathes hard
train/Y2TJNPSGZens.npy,Gunshots are fired and sirens can be heard as a man is talking in a radio device
train/YQGri7mcLTh0.npy,Several quacks from a duck followed by a man speaking
train/Y2TIdNWgZGEk.npy,Walking followed by honking and passing a vehicle
train/Yn5whPfuu4Fc.npy,Men speak with a loud burst
train/Y2TPO-C1y4d8.npy,Children speaking and laughing with oinking in the background
train/YEnSQScuWZEs.npy,A motorcycle engine briefly idles then revs laboriously
train/YzDWEDubPOsc.npy,Frogs croaking as a bird chirps in the background
train/YzDWW0If44ZA.npy,Hissing followed by loud rattling and banging
train/YzDQu3XCdgPw.npy,Several sneezes
train/Y2TTUQwxV1HI.npy,"Waves crash against a shore, wind blows"
train/YzDP-iXuZokM.npy,A person snoring
train/YzDP1XmMiN58.npy,Many pigeons cooing and a lot of tapping with the chirp of crickets in the background
train/YzDFhye8TXP8.npy,Several pigeons coo and flap their wings followed by a man speaking
train/YzDI32X6bpds.npy,Humming and vibrating of an oncoming train with a honking horn
train/YzD7X2XSrEFM.npy,Pigeons coo and flap their wings
train/Y5Z-DZT2uitY.npy,Loud accelerating of a vehicle followed by the softer revving of the engine
train/YsnOqWJT75l0.npy,A train moves nearby while bell rings and a horn is triggered
train/Y2TVgONBRuCk.npy,An motor is idling
train/Y2TUoPDvS3WE.npy,A large power tool starts and stops multiple times frequently
train/YEnYRcDTV_s8.npy,Siren along with fireworks
train/YuJTcazr3ZCE.npy,A horse trotting then snorting as a man talks and laughs with an animal yelling in the background
train/YaKhG0gS7n9E.npy,Vehicles and motorcycles driving by as police sirens wail and car horns honk alongside a man speaking over an intercom
train/Y_Gc4FE8H9h4.npy,A man talks and then an automatic saw starts
train/Yyf9GfnLIvcs.npy,A woman speaking followed by a child speaking
train/YPzf8k0tqlFs.npy,Male voice then applause
train/YyfM4rR2YOXo.npy,An object is used to sand wood followed by a short huff concurrently as music plays
train/Yx22HyCAy0ZY.npy,A person types on a keyboard and speaks quickly followed by a beeping noise
train/YsiCidtuVlpg.npy,Metal filing and scrapping with metal lightly tapping twice followed by metal thumping on a soft solid surface
train/YyfTHaQ1sXnk.npy,An engine chugging with intermittent horns
train/YJgthJ4FFWAo.npy,Horse running and neighing
train/YQnqtZISWJX8.npy,A click followed by ticktocks and a few more clicks
train/YJghY8Luk514.npy,A man is speaking while water is running
train/YyfPgylGaJvo.npy,Men speak with some slaps and pops
train/YJgdcSESCb5w.npy,Multiple explosions
train/YJgVjTZU0PMs.npy,A vehicle engine hums in the background followed by a fast immediate acceleration of multiple cars
train/Y1PjMdzrd9UM.npy,Male voice sounding in a foreign language
train/Y1Pj9t4OGYYg.npy,Dog barks and growls
train/YsiVH9ZLOZnQ.npy,Cars drifting and accelerating
train/Y1PXp_eDlX00.npy,Dishes are clanging and food is sizzling along with woman speaking
train/Y1PXUf2ZjopU.npy,Steam is hissing out of something
train/Y1PX9T5VzAQw.npy,Toilet flushing
train/Y1PVVdpd9ic4.npy,A machine gun is heard nearby
train/Y1Pb6SqGZqQM.npy,Rhythmic rubbing is accompanied by human whistling
train/Y1PautSk61OA.npy,A dog is barking and a horse is trotting
train/Y1PaQmRw_VIs.npy,Bell ringing followed by train horn honking repeatedly
train/Y1PYjnTo-CgM.npy,"Traffic passing in the distance, people speak, a car door shuts"
train/Y32dMF0HETCI.npy,"A motorcycle engine is running and being revved up, and people are speaking in the background"
train/Y32f7FdCLKSY.npy,A woman's voice talking to a herd of sheep that are bleating
train/Y32_06hi3QHQ.npy,"A distant sound of an aircraft, then a steam whistle followed by a bell ringing"
train/Y32bcLJYsjjU.npy,"Whistling, a small dog tries to howl"
train/Y32j2ljoJnrs.npy,A telephone rings and then a man speaks
train/Y32lbqon74Qs.npy,A woman delivering a speech
train/Y32fwf18PmM4.npy,"Whistling occurs, a child speaks, and an adult male speaks"
train/Y32fyRJ09sVg.npy,"A small tool motor is running and accelerating, and humming and vibration are present"
train/Y32lyDJYtzrs.npy,Aircraft rotating in the air heavily
train/Y32nrog0q2sI.npy,A man speaks and lights a lighter.
